pd_id,brand_name,model_name,model_number,additional_model_information,upc,product_type,type,special_type,heat_pump_technology,drum_capacity_cu_ft,height_inches,width_inches,depth_inches,combined_energy_factor_cef,estimated_annual_energy_use_kwh_yr,estimated_energy_test_cycle_time_min,energy_test_cycle_information,additional_dryer_features,vented_or_ventless,refrigerant_type,refrigerant_with_gwp,connected,connected_demand_response_functionality_tested,communication_standard_application_layer,direct_on_premises_open_standard_based_interconnection,paired_energy_star_clothes_washer_available,paired_energy_star_clothes_washer_energy_star_model_identifier,date_available_on_market,date_qualified,markets,energy_star_model_identifier,meets_most_efficient_criteria,calculated_combined_energy_factor_max_dryness_setting_lbs_kwh,voltage
2265529,Maytag,MED3500FW*,MED3500FW*,,,Electric Standard Vented,Electric,,,7.4,38,27,31,3.93,608,72,"NORMAL CYCLE, ENERGY SAVER, AUTOMATIC TERMINATION, MEDIUM HEAT, NORMAL DRYNESS LEVEL.","Drum light,Time remaining display,Wrinkle prevention option,Steam cycle,Energy monitor/indicator,Sanitization cycle,Filter cleaning indicator",Vented,,,No,,,,Yes,ES_0022856_MHW3500F**_12072015113037_70054797,2016-06-01T00:00:00.000,2016-04-28T00:00:00.000,United States,ES_22856_MED3500FW*_04282016181802_7482117,No,,
2265530,Maytag,YMED8200FC*,YMED8200FC*,,,Electric Standard Vented,Electric,,,7.4,38,27,31,3.93,608,72,"NORMAL CYCLE, ENERGY SAVER, AUTOMATIC TERMINATION, MEDIUM HEAT, NORMAL DRYNESS LEVEL.","Drum light,Time remaining display,Wrinkle prevention option,Steam cycle,Energy monitor/indicator,Sanitization cycle,Filter cleaning indicator",Vented,,,No,,,,No,,2016-06-01T00:00:00.000,2016-04-28T00:00:00.000,Canada,ES_22856_YMED8200FC*_04282016182040_7640638,No,,
2265531,Maytag,YMED8200FW*,YMED8200FW*,,,Electric Standard Vented,Electric,,,7.4,38,27,31,3.93,608,72,"NORMAL CYCLE, ENERGY SAVER, AUTOMATIC TERMINATION, MEDIUM HEAT, NORMAL DRYNESS LEVEL.","Drum light,Time remaining display,Wrinkle prevention option,Steam cycle,Energy monitor/indicator,Sanitization cycle,Filter cleaning indicator",Vented,,,No,,,,No,,2016-06-01T00:00:00.000,2016-04-28T00:00:00.000,Canada,ES_22856_YMED8200FW*_04282016182054_7654622,No,,
2265532,Maytag,MED5500FC*,MED5500FC*,,,Electric Standard Vented,Electric,,,7.4,38,27,31,3.93,608,72,"NORMAL CYCLE, ENERGY SAVER, AUTOMATIC TERMINATION, MEDIUM HEAT, NORMAL DRYNESS LEVEL.","Drum light,Time remaining display,Wrinkle prevention option,Steam cycle,Energy monitor/indicator,Sanitization cycle,Filter cleaning indicator",Vented,,,No,,,,No,,2016-06-01T00:00:00.000,2016-04-28T00:00:00.000,United States,ES_22856_MED5500FC*_04282016181817_7497728,No,,
2265533,Maytag,MED5500FW*,MED5500FW*,,,Electric Standard Vented,Electric,,,7.4,38,27,31,3.93,608,72,"NORMAL CYCLE, ENERGY SAVER, AUTOMATIC TERMINATION, MEDIUM HEAT, NORMAL DRYNESS LEVEL.","Drum light,Time remaining display,Wrinkle prevention option,Steam cycle,Energy monitor/indicator,Sanitization cycle,Filter cleaning indicator",Vented,,,No,,,,No,,2016-06-01T00:00:00.000,2016-04-28T00:00:00.000,United States,ES_22856_MED5500FW*_04282016181839_7519329,No,,
2265534,Maytag,MED8200FC*,MED8200FC*,,,Electric Standard Vented,Electric,,,7.4,38,27,31,3.93,608,72,"NORMAL CYCLE, ENERGY SAVER, AUTOMATIC TERMINATION, MEDIUM HEAT, NORMAL DRYNESS LEVEL.","Drum light,Time remaining display,Wrinkle prevention option,Steam cycle,Energy monitor/indicator,Sanitization cycle,Filter cleaning indicator",Vented,,,No,,,,No,,2016-06-01T00:00:00.000,2016-04-28T00:00:00.000,United States,ES_22856_MED8200FC*_04282016181857_7537735,No,,
2265535,Maytag,MED8200FW*,MED8200FW*,,,Electric Standard Vented,Electric,,,7.4,38,27,31,3.93,608,72,"NORMAL CYCLE, ENERGY SAVER, AUTOMATIC TERMINATION, MEDIUM HEAT, NORMAL DRYNESS LEVEL.","Drum light,Time remaining display,Wrinkle prevention option,Steam cycle,Energy monitor/indicator,Sanitization cycle,Filter cleaning indicator",Vented,,,No,,,,No,,2016-06-01T00:00:00.000,2016-04-28T00:00:00.000,United States,ES_22856_MED8200FW*_04282016181916_7556540,No,,
2265536,Maytag,YMED3500FW*,YMED3500FW*,,,Electric Standard Vented,Electric,,,7.4,38,27,31,3.93,608,72,"NORMAL CYCLE, ENERGY SAVER, AUTOMATIC TERMINATION, MEDIUM HEAT, NORMAL DRYNESS LEVEL.","Drum light,Time remaining display,Wrinkle prevention option,Steam cycle,Energy monitor/indicator,Sanitization cycle,Filter cleaning indicator",Vented,,,No,,,,No,,2016-06-01T00:00:00.000,2016-04-28T00:00:00.000,Canada,ES_22856_YMED3500FW*_04282016181945_7585499,No,,
2231129,Samsung,DV52J870*E*,DV52J870*E*,,8.87276E+11,Electric Standard Vented,Electric,,,7.4,46,27,30,3.94,607,63,"Normal cycle, Eco Dry, Automatic Termination, Medium temp, Normal Dry dryness level","Filter cleaning indicator,Steam cycle,Drum light,Wrinkle prevention option,Time remaining display",Vented,,,No,,,,Yes,ES_1023593_WA52J870*A*_02092015034438_70022387,2015-03-10T00:00:00.000,2015-01-09T00:00:00.000,"United States, Canada",ES_1023593_DV52J870*E*_01102015074101_70019623,No,,
2231130,Samsung,DV52J806*E*,DV52J806*E*,,8.87276E+11,Electric Standard Vented,Electric,,,7.4,46,27,30,3.94,607,63,"Normal cycle, Eco Dry, Automatic Termination, Medium temp, Normal Dry dryness level","Filter cleaning indicator,Steam cycle,Drum light,Wrinkle prevention option,Time remaining display",Vented,,,No,,,,Yes,ES_1023593_WA52J806*A*_01102015074039_70019619,2015-02-15T00:00:00.000,2015-01-09T00:00:00.000,"United States, Canada",ES_1023593_DV52J806*E*_01102015074101_70019623,No,,
2231131,Samsung,DV48J777*E*,DV48J777*E*,,8.87276E+11,Electric Standard Vented,Electric,,,7.4,44.2,27,30,3.94,607,63,"Normal cycle, Eco Dry, Automatic Termination, Medium temp, Normal Dry dryness level","Filter cleaning indicator,Steam cycle,Drum light,Wrinkle prevention option,Time remaining display",Vented,,,No,,,,Yes,ES_1023593_WA48J777*A*_02112015043656_7002369,2015-03-10T00:00:00.000,2015-01-09T00:00:00.000,"United States, Canada",ES_1023593_DV48J777*E*_01102015074101_70019623,No,,
2231132,Samsung,DV48J770*E*,DV48J770*E*,,8.87276E+11,Electric Standard Vented,Electric,,,7.4,44.2,27,30,3.94,607,63,"Normal cycle, Eco Dry, Automatic Termination, Medium temp, Normal Dry dryness level","Filter cleaning indicator,Steam cycle,Drum light,Wrinkle prevention option,Time remaining display",Vented,,,No,,,,Yes,ES_1023593_WA48J770*A*_02112015043656_7002369,2015-03-10T00:00:00.000,2015-01-09T00:00:00.000,"United States, Canada",ES_1023593_DV48J770*E*_01102015074101_70019623,No,,
2243308,LG,DLEX5000*,DLEX5000*,,048231015301;048231015318,Electric Standard Vented,Electric,,,7.4,38.69,27,30,3.94,607,68,Normal_Normal Dry,"Time remaining display,Wrinkle prevention option,Steam cycle,Sanitization cycle,Filter cleaning indicator",Vented,,,No,,,,No,,2015-07-30T00:00:00.000,2015-07-10T00:00:00.000,"United States, Canada",ES_1118034_DLEX5000*_07142015054611_70039216,No,,
2308555,Samsung,DVE45N63***,DVE45N63***,,8.87276E+11,Electric Standard Vented,Electric,,,7.5,38.7,27,32,3.94,607,65,"Normal cycle, Eco Dry, Automatic Termination, Medium temp, Normal Dry dryness level","Filter cleaning indicator,Steam cycle,Drum light,Wrinkle prevention option,Time remaining display",Vented,,,No,,,,Yes,ES_1023593_WF45N63**A*_01072018114041_70168206,2018-02-01T00:00:00.000,2017-12-26T00:00:00.000,Canada,ES_1023593_DVE45N63***_01012018101524_70167291,No,3.99,
2310523,LG,DLEX3900*,DLEX3900*,,048231025171;048231025195;048231026437,Electric Standard Vented,Electric,,,7.4,38.69,27,30,3.94,607,57,"Normal, Normal Dry","Time remaining display,Wrinkle prevention option,Steam cycle",Vented,,,No,,,,No,,2018-02-12T00:00:00.000,2018-02-12T00:00:00.000,"United States, Canada",ES_1118034_DLEX3900*_02122018095146_70170997,No,,
2310525,LG,DLEX3700*,DLEX3700*,,048231024921;048231024969;048231025072,Electric Standard Vented,Electric,,,7.4,38.69,27,30,3.94,607,55,"Normal, Normal Dry","Time remaining display,Wrinkle prevention option,Steam cycle",Vented,,,No,,,,No,,2018-02-12T00:00:00.000,2018-02-12T00:00:00.000,"United States, Canada",ES_1118034_DLEX3700*_02122018095146_70170997,No,,
2310527,LG,DLE3500*,DLE3500*,,48231024983,Electric Standard Vented,Electric,,,7.4,38.69,27,30,3.94,607,56,"Normal, Normal Dry","Time remaining display,Wrinkle prevention option",Vented,,,No,,,,No,,2018-02-12T00:00:00.000,2018-02-12T00:00:00.000,"United States, Canada",ES_1118034_DLE3500*_02122018095146_70170997,No,,
2310931,Electrolux,EFMC427****,EFMC427****,,12505387319,Electric Standard Vented,Electric,,,8,38,27.13,31.25,3.93,608,50,NORMAL / NORMAL TEMP / NORMAL DRY / ECO,"Drum light,Time remaining display,Wrinkle prevention option,Steam cycle,Energy monitor/indicator,Filter cleaning indicator,Sanitization cycle,Eco-Mode, Anti-Static",Vented,,,No,,,,Yes,ES_1021080_EFLW427****_02072018120848_70172556,2018-02-06T00:00:00.000,2018-02-22T00:00:00.000,Canada,ES_1021080_EFMC427****_02222018171401_9641061,No,,
2310932,Electrolux,EFMC527****,EFMC527****,,12505387340;12505387371,Electric Standard Vented,Electric,,,8,38,27.13,31.25,3.93,608,50,NORMAL / NORMAL TEMP / NORMAL DRY / ECO,"Drum light,Time remaining display,Wrinkle prevention option,Steam cycle,Energy monitor/indicator,Filter cleaning indicator,Sanitization cycle,Eco-Mode, Anti-Static",Vented,,,No,,,,Yes,ES_1021080_EFLS527****_01152018115400_70163739,2018-02-06T00:00:00.000,2018-02-22T00:00:00.000,Canada,ES_1021080_EFMC527****_02222018171422_9662931,No,,
2310933,Electrolux,EFMC627****,EFMC627****,,12505387401;12505387432,Electric Standard Vented,Electric,,,8,38,27.13,31.25,3.93,608,50,NORMAL / NORMAL TEMP / NORMAL DRY / ECO,"Drum light,Time remaining display,Wrinkle prevention option,Steam cycle,Energy monitor/indicator,Filter cleaning indicator,Sanitization cycle,Eco-Mode, Anti-Static",Vented,,,No,,,,Yes,ES_1021080_EFLS627****_02072018120848_70172556,2018-02-06T00:00:00.000,2018-02-22T00:00:00.000,Canada,ES_1021080_EFMC627****_02222018171439_9679679,No,,
2310934,Electrolux,EFME427****,EFME427****,,12505387302,Electric Standard Vented,Electric,,,8,38,27.13,31.25,3.93,608,50,NORMAL / NORMAL TEMP / NORMAL DRY / ECO,"Drum light,Time remaining display,Wrinkle prevention option,Steam cycle,Energy monitor/indicator,Filter cleaning indicator,Sanitization cycle,Eco-Mode, Anti-Static",Vented,,,No,,,,Yes,ES_1021080_EFLW427****_02072018120848_70172556,2018-02-06T00:00:00.000,2018-02-22T00:00:00.000,United States,ES_1021080_EFME427****_02222018171459_9699389,No,,
2310935,Electrolux,EFME527****,EFME527****,,12505387333;12505387364,Electric Standard Vented,Electric,,,8,38,27.13,31.25,3.93,608,50,NORMAL / NORMAL TEMP / NORMAL DRY / ECO,"Drum light,Time remaining display,Wrinkle prevention option,Steam cycle,Energy monitor/indicator,Filter cleaning indicator,Sanitization cycle,Eco-Mode, Anti-Static",Vented,,,No,,,,Yes,ES_1021080_EFLS527****_01152018115400_70163739,2018-02-06T00:00:00.000,2018-02-22T00:00:00.000,United States,ES_1021080_EFME527****_02222018171513_9713937,No,,
2310936,Electrolux,EFME627****,EFME627****,,12505387395;12505387425,Electric Standard Vented,Electric,,,8,38,27.13,31.25,3.93,608,50,NORMAL / NORMAL TEMP / NORMAL DRY / ECO,"Drum light,Time remaining display,Wrinkle prevention option,Steam cycle,Energy monitor/indicator,Filter cleaning indicator,Sanitization cycle,Eco-Mode, Anti-Static",Vented,,,No,,,,Yes,ES_1021080_EFLS627****_02072018120848_70172556,2018-02-06T00:00:00.000,2018-02-22T00:00:00.000,United States,ES_1021080_EFME627****_02222018171531_9731920,No,,
2266015,Whirlpool,WED8740D*+,WED8740D*+,,,Electric Standard Vented,Electric,,,7.3,38,27,30,3.93,608,66,"ECO NORMAL CYCLE, AUTOMATIC TERMINATION, MEDIUM HEAT, NORMAL DRYNESS LEVEL","Drum light,Time remaining display,Wrinkle prevention option,Steam cycle,Energy monitor/indicator,Filter cleaning indicator,Sanitization cycle",Vented,,,No,,,,Yes,ES_0022856_WFW8740D*+_02102015015120_70023227,2016-06-01T00:00:00.000,2016-04-28T00:00:00.000,United States,ES_22856_WED8740D*+_05032016200233_5753921,No,,
2266016,Whirlpool,WED87HED*+,WED87HED*+,,,Electric Standard Vented,Electric,,,7.3,38,27,30,3.93,608,66,"ECO NORMAL CYCLE, AUTOMATIC TERMINATION, MEDIUM HEAT, NORMAL DRYNESS LEVEL","Drum light,Time remaining display,Wrinkle prevention option,Steam cycle,Energy monitor/indicator,Filter cleaning indicator,Sanitization cycle",Vented,,,No,,,,Yes,ES_0022856_WFW87HED*+_02102015015120_70023227,2016-06-01T00:00:00.000,2016-04-28T00:00:00.000,United States,ES_22856_WED87HED*+_05032016201405_6445211,No,,
2266017,Whirlpool,YWED72HED*+,YWED72HED*+,,,Electric Standard Vented,Electric,,,7.3,38,27,30,3.93,608,66,"ECO NORMAL CYCLE, AUTOMATIC TERMINATION, MEDIUM HEAT, NORMAL DRYNESS LEVEL","Drum light,Time remaining display,Wrinkle prevention option,Steam cycle,Energy monitor/indicator,Filter cleaning indicator,Sanitization cycle",Vented,,,No,,,,Yes,ES_0022856_WFW72HED*+_02102015015120_70023227,2016-06-01T00:00:00.000,2016-04-28T00:00:00.000,Canada,ES_22856_YWED72HED*+_05032016201647_6607835,No,,
2266018,Whirlpool,YWED81HED*+,YWED81HED*+,,,Electric Standard Vented,Electric,,,7.3,38,27,30,3.93,608,66,"ECO NORMAL CYCLE, AUTOMATIC TERMINATION, MEDIUM HEAT, NORMAL DRYNESS LEVEL","Drum light,Time remaining display,Wrinkle prevention option,Steam cycle,Energy monitor/indicator,Filter cleaning indicator,Sanitization cycle",Vented,,,No,,,No,Yes,ES_0022856_WFW81HED*+_03252014114010_2713436,2016-06-01T00:00:00.000,2016-04-28T00:00:00.000,Canada,ES_22856_YWED81HED*+_05032016194850_4930655,No,,
2266019,Whirlpool,YWED87HED*+,YWED87HED*+,,,Electric Standard Vented,Electric,,,7.3,38,27,30,3.93,608,66,"ECO NORMAL CYCLE, AUTOMATIC TERMINATION, MEDIUM HEAT, NORMAL DRYNESS LEVEL","Drum light,Time remaining display,Wrinkle prevention option,Steam cycle,Energy monitor/indicator,Filter cleaning indicator,Sanitization cycle",Vented,,,No,,,,Yes,ES_0022856_WFW87HED*+_02102015015120_70023227,2016-06-01T00:00:00.000,2016-04-28T00:00:00.000,Canada,ES_22856_YWED87HED*+_05032016195410_5250875,No,,
2266020,Whirlpool,WED87HED*+,WED87HED*+,,,Electric Standard Vented,Electric,,,7.3,38,27,30,3.93,608,66,"ECO NORMAL CYCLE, AUTOMATIC TERMINATION, MEDIUM HEAT, NORMAL DRYNESS LEVEL","Drum light,Time remaining display,Wrinkle prevention option,Steam cycle,Energy monitor/indicator,Filter cleaning indicator,Sanitization cycle",Vented,,,No,,,,Yes,ES_0022856_WFW87HED*+_02102015015120_70023227,2016-06-01T00:00:00.000,2016-04-28T00:00:00.000,United States,ES_22856_WED87HED*+_05032016204014_8014653,No,,
2266021,Whirlpool,WED7990FW*,WED7990FW*,,8.83049E+11,Electric Standard Ventless,Electric,,Hybrid Heat Pump,7.4,38,27,31,4.5,531,75,"NORMAL CYCLE, AUTOMATIC TERMINATION, MEDIUM HEAT, NORMAL DRYNESS LEVEL, ECO","Drum light,Supplementary Drying System,Time remaining display,Wrinkle prevention option,Filter cleaning indicator,Sanitization cycle,Speed Cycle, Balance Cycle, Eco Cycle, Damp Dry Signal, Control Lock",Ventless,,,No,,,,Yes,ES_15649_WFW560CH**_10142018184540_2740679,2015-11-01T00:00:00.000,2016-04-28T00:00:00.000,United States,ES_22856_WED7990FW*_05032016210548_9548975,No,4.44,
2266022,Whirlpool,WED9290FC*,WED9290FC*,,8.83049E+11,Electric Standard Ventless,Electric,,Hybrid Heat Pump,7.4,38,27,31,4.5,531,75,"NORMAL CYCLE, AUTOMATIC TERMINATION, MEDIUM HEAT, NORMAL DRYNESS LEVEL, ECO","Drum light,Supplementary Drying System,Time remaining display,Wrinkle prevention option,Filter cleaning indicator,Sanitization cycle,Speed Cycle, Balance Cycle, Eco Cycle, Damp Dry Signal, Control Lock",Ventless,,,No,,,,Yes,ES_22856_WFW9290F**_04262016215708_7828753,2015-11-01T00:00:00.000,2016-04-28T00:00:00.000,United States,ES_22856_WED9290FC*_05032016210958_9798020,No,4.43,
2266023,Whirlpool,WED9290FW*,WED9290FW*,,8.83049E+11,Electric Standard Ventless,Electric,,Hybrid Heat Pump,7.4,38,27,31,4.5,531,75,"NORMAL CYCLE, AUTOMATIC TERMINATION, MEDIUM HEAT, NORMAL DRYNESS LEVEL, ECO","Drum light,Supplementary Drying System,Time remaining display,Wrinkle prevention option,Filter cleaning indicator,Sanitization cycle,Speed Cycle, Balance Cycle, Eco Cycle, Damp Dry Signal, Control Lock",Ventless,,,No,,,,Yes,ES_22856_WFW7590F**_04262016215255_7575072,2015-11-01T00:00:00.000,2016-04-28T00:00:00.000,United States,ES_22856_WED9290FW*_05032016211140_9900631,No,4.43,
2266024,Whirlpool,YWED7990FW*,YWED7990FW*,,8.83049E+11,Electric Standard Vented,Electric,,Hybrid Heat Pump,7.4,38,27,31,4.5,531,75,"NORMAL CYCLE, AUTOMATIC TERMINATION, MEDIUM HEAT, NORMAL DRYNESS LEVEL, ECO","Drum light,Supplementary Drying System,Time remaining display,Wrinkle prevention option,Filter cleaning indicator,Sanitization cycle,Speed Cycle, Balance Cycle, Eco Cycle, Damp Dry Signal, Control Lock",Vented,,,No,,,,Yes,ES_15649_WFW560CH**_10142018184540_2740679,2015-11-01T00:00:00.000,2016-04-28T00:00:00.000,Canada,ES_22856_YWED7990FW*_05032016211346_0026661,No,4.44,
2266025,Whirlpool,YWED9290FC*,YWED9290FC*,,8.83049E+11,Electric Standard Vented,Electric,,Hybrid Heat Pump,7.4,38,27,31,4.5,531,75,"NORMAL CYCLE, AUTOMATIC TERMINATION, MEDIUM HEAT, NORMAL DRYNESS LEVEL, ECO","Drum light,Supplementary Drying System,Time remaining display,Wrinkle prevention option,Filter cleaning indicator,Sanitization cycle,Speed Cycle, Balance Cycle, Eco Cycle, Damp Dry Signal, Control Lock",Vented,,,No,,,,Yes,ES_22856_WFW7590F**_04262016215255_7575072,2015-11-01T00:00:00.000,2016-04-28T00:00:00.000,Canada,ES_22856_YWED9290FC*_05032016205935_9175921,No,4.43,
2266026,Whirlpool,YWED9290FW*,YWED9290FW*,,8.83049E+11,Electric Standard Vented,Electric,,Hybrid Heat Pump,7.4,38,27,31,4.5,531,75,"NORMAL CYCLE, AUTOMATIC TERMINATION, MEDIUM HEAT, NORMAL DRYNESS LEVEL, ECO","Drum light,Supplementary Drying System,Time remaining display,Wrinkle prevention option,Filter cleaning indicator,Sanitization cycle,Speed Cycle, Balance Cycle, Eco Cycle, Damp Dry Signal, Control Lock",Vented,,,No,,,,Yes,ES_22856_WFW7590F**_04262016215255_7575072,2015-11-01T00:00:00.000,2016-04-28T00:00:00.000,Canada,ES_22856_YWED9290FW*_05032016210322_9402003,No,4.43,
2266033,Whirlpool,WED7505FW*,WED7505FW*,,,Electric Standard Vented,Electric,,,7.4,38,27,31,3.93,608,73,"ECO NORMAL CYCLE, AUTOMATIC TERMINATION, MEDIUM HEAT, NORMAL DRYNESS LEVEL","Drum light,Time remaining display,Wrinkle prevention option,Steam cycle,Energy monitor/indicator,Filter cleaning indicator,Sanitization cycle",Vented,,,No,,,,No,,2016-06-01T00:00:00.000,2016-04-28T00:00:00.000,United States,ES_22856_WED7505FW*_05032016215118_2278543,No,,
2266034,Whirlpool,WED7540FW*,WED7540FW*,,,Electric Standard Vented,Electric,,,7.4,38,27,31,3.93,608,73,"ECO NORMAL CYCLE, AUTOMATIC TERMINATION, MEDIUM HEAT, NORMAL DRYNESS LEVEL","Drum light,Time remaining display,Wrinkle prevention option,Steam cycle,Energy monitor/indicator,Filter cleaning indicator,Sanitization cycle",Vented,,,No,,,,No,,2016-06-01T00:00:00.000,2016-04-28T00:00:00.000,United States,ES_22856_WED7540FW*_05032016215308_2388863,No,,
2266035,Whirlpool,WED75HEFW*,WED75HEFW*,,,Electric Standard Vented,Electric,,,7.4,38,27,31,3.93,608,73,"ECO NORMAL CYCLE, AUTOMATIC TERMINATION, MEDIUM HEAT, NORMAL DRYNESS LEVEL","Drum light,Time remaining display,Wrinkle prevention option,Steam cycle,Energy monitor/indicator,Filter cleaning indicator,Sanitization cycle",Vented,,,No,,,,No,,2016-06-01T00:00:00.000,2016-04-28T00:00:00.000,United States,ES_22856_WED75HEFW*_05032016215846_2726787,No,,
2266036,Whirlpool,WED90HEFC*,WED90HEFC*,,,Electric Standard Vented,Electric,,,7.4,38,27,31,3.93,608,73,"ECO NORMAL CYCLE, AUTOMATIC TERMINATION, MEDIUM HEAT, NORMAL DRYNESS LEVEL","Drum light,Time remaining display,Wrinkle prevention option,Steam cycle,Energy monitor/indicator,Filter cleaning indicator,Sanitization cycle",Vented,,,No,,,,Yes,ES_0022856_WFW90HEF**_C_12072015113037_70054797,2016-06-01T00:00:00.000,2016-04-28T00:00:00.000,United States,ES_22856_WED90HEFC*_05032016220929_3369874,No,,
2266037,Whirlpool,WED90HEFW*,WED90HEFW*,,,Electric Standard Vented,Electric,,,7.4,38,27,31,3.93,608,73,"ECO NORMAL CYCLE, AUTOMATIC TERMINATION, MEDIUM HEAT, NORMAL DRYNESS LEVEL","Drum light,Time remaining display,Wrinkle prevention option,Steam cycle,Energy monitor/indicator,Filter cleaning indicator,Sanitization cycle",Vented,,,No,,,,Yes,ES_0022856_WFW90HEF**_12072015113037_70054797,2016-06-01T00:00:00.000,2016-04-28T00:00:00.000,United States,ES_22856_WED90HEFW*_05032016221206_3526236,No,,
2266038,Whirlpool,WED92HEFBD*,WED92HEFBD*,,,Electric Standard Vented,Electric,,,7.4,38,27,31,3.93,608,73,"ECO NORMAL CYCLE, AUTOMATIC TERMINATION, MEDIUM HEAT, NORMAL DRYNESS LEVEL","Drum light,Time remaining display,Wrinkle prevention option,Steam cycle,Energy monitor/indicator,Filter cleaning indicator,Sanitization cycle",Vented,,,No,,,,Yes,ES_0022856_WFW92HEF**_BD_12072015113037_70054797,2016-06-01T00:00:00.000,2016-04-28T00:00:00.000,United States,ES_22856_WED92HEFBD*_05032016222042_4042682,No,,
2266039,Whirlpool,WED92HEFBD*,WED92HEFC*,,,Electric Standard Vented,Electric,,,7.4,38,27,31,3.93,608,73,"ECO NORMAL CYCLE, AUTOMATIC TERMINATION, MEDIUM HEAT, NORMAL DRYNESS LEVEL","Drum light,Time remaining display,Wrinkle prevention option,Steam cycle,Energy monitor/indicator,Filter cleaning indicator,Sanitization cycle",Vented,,,No,,,,Yes,ES_0022856_WFW92HEF**_C_12072015113037_70054797,2016-06-01T00:00:00.000,2016-04-28T00:00:00.000,United States,ES_22856_WED92HEFC*_05032016222409_4249606,No,,
2266040,Whirlpool,WED92HEFU*,WED92HEFU*,,,Electric Standard Vented,Electric,,,7.4,38,27,31,3.93,608,73,"ECO NORMAL CYCLE, AUTOMATIC TERMINATION, MEDIUM HEAT, NORMAL DRYNESS LEVEL","Drum light,Time remaining display,Wrinkle prevention option,Steam cycle,Energy monitor/indicator,Filter cleaning indicator,Sanitization cycle",Vented,,,No,,,,Yes,ES_0022856_WFW92HEF**_U_12072015113037_70054797,2016-06-01T00:00:00.000,2016-04-28T00:00:00.000,United States,ES_22856_WED92HEFU*_05032016222642_4402019,No,,
2266041,Whirlpool,WED92HEFW*,WED92HEFW*,,,Electric Standard Vented,Electric,,,7.4,38,27,31,3.93,608,73,"ECO NORMAL CYCLE, AUTOMATIC TERMINATION, MEDIUM HEAT, NORMAL DRYNESS LEVEL","Drum light,Time remaining display,Wrinkle prevention option,Steam cycle,Energy monitor/indicator,Filter cleaning indicator,Sanitization cycle",Vented,,,No,,,,Yes,ES_0022856_WFW92HEF**_12072015113037_70054797,2016-06-01T00:00:00.000,2016-04-28T00:00:00.000,United States,ES_22856_WED92HEFW*_05032016222946_4586388,No,,
